edge_type_id target_query source_query dynamics_params delay syn_weight weight_function model_template done loc s scale ncells target_type_id target_pop cell_type
232 node_type_id=='320455763' * lgn_to_pv.json 1.0 3.2695254225500004e-18 ConstantMultiplier_BKG static_synapse True 1.2134663976163602 0.7281591348424218 2.2587131324306986 100 320455763 i5Pvalb "L5 PV"
233 node_type_id=='469801569' * lgn_to_pv.json 1.0 3.2695254225500004e-18 ConstantMultiplier_BKG static_synapse True 6.353936367823065 0.288100928862271 8.478004724849951 100 469801569 i5Pvalb "L5 PV"
234 node_type_id=='478949560' * lgn_to_pv.json 1.0 3.2695254225500004e-18 ConstantMultiplier_BKG static_synapse True 1.8110388255560692 0.49971487029146267 4.554395914131323 100 478949560 i5Pvalb "L5 PV"
235 node_type_id=='480952106' * lgn_to_pv.json 1.0 3.2695254225500004e-18 ConstantMultiplier_BKG static_synapse True 1.397439886608603 0.2951481164902424 7.420222086347239 100 480952106 i5Pvalb "L5 PV"
236 node_type_id=='481093525' * lgn_to_pv.json 1.0 3.2695254225500004e-18 ConstantMultiplier_BKG static_synapse True 10.572662413345983 0.34540257703908206 8.149552696349819 100 481093525 i5Pvalb "L5 PV"
237 node_type_id=='484742372' * lgn_to_pv.json 1.0 3.2695254225500004e-18 ConstantMultiplier_BKG static_synapse True 3.1007086131929915 0.42190375049533513 5.721346880510813 100 484742372 i5Pvalb "L5 PV"
238 node_type_id=='487400838' * lgn_to_pv.json 1.0 3.2695254225500004e-18 ConstantMultiplier_BKG static_synapse True 0.3195335665074358 0.4678083308258536 4.294728641172173 100 487400838 i5Pvalb "L5 PV"
239 node_type_id=='487594856' * lgn_to_pv.json 1.0 3.2695254225500004e-18 ConstantMultiplier_BKG static_synapse True 6.315814885581459 0.848263210003198 1.743130678021215 100 487594856 i5Pvalb "L5 PV"
240 node_type_id=='488440436' * lgn_to_pv.json 1.0 3.2695254225500004e-18 ConstantMultiplier_BKG static_synapse True 0.7348900835229674 0.38201170921835215 4.644693308371862 100 488440436 i5Pvalb "L5 PV"
241 node_type_id=='515305346' * lgn_to_pv.json 1.0 3.2695254225500004e-18 ConstantMultiplier_BKG static_synapse True 0.03811877807314339 0.4058772548247518 5.667386308967028 100 515305346 i5Pvalb "L5 PV"
242 node_type_id=='313862134' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 5.195651000848209 1.1886487660940022 0.18934318485359025 100 313862134 i5Sst "L5 SST"
243 node_type_id=='328015342' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 5.252239572431979 2.7130023875621756 0.17495067985587393 100 328015342 i5Sst "L5 SST"
244 node_type_id=='328031983' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 4.225347228830265 0.8009981372600834 0.9268299706994538 100 328031983 i5Sst "L5 SST"
245 node_type_id=='329224678' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 12.185850747222172 2.141316369618902 0.10904999322074613 100 329224678 i5Sst "L5 SST"
246 node_type_id=='329254830' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 10.466064269684798 0.9913656073798124 0.863698519302294 100 329254830 i5Sst "L5 SST"
247 node_type_id=='464212183' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 4.891905645827847 1.475193736606601 0.38987905398276057 100 464212183 i5Sst "L5 SST"
248 node_type_id=='473011949' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 7.575425730570478 1.1620892770956106 1.8216197275446657 100 473011949 i5Sst "L5 SST"
249 node_type_id=='473593847' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 9.805685814440832 1.4492866920756937 0.22663880214448395 100 473593847 i5Sst "L5 SST"
250 node_type_id=='475057898' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 3.767523922540597 1.173326277189811 0.4581085070685459 100 475057898 i5Sst "L5 SST"
251 node_type_id=='475542907' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 11.32669223337207 0.8525742577815841 0.42206175131923795 100 475542907 i5Sst "L5 SST"
252 node_type_id=='475580568' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 5.137408394914499 0.7838627911753886 0.5879710546693732 100 475580568 i5Sst "L5 SST"
253 node_type_id=='482690728' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 3.622989303479526 0.9252084398107696 0.4323278688394343 100 482690728 i5Sst "L5 SST"
254 node_type_id=='485058595' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 3.291817888399508 1.859233590568147 0.15957129284282856 100 485058595 i5Sst "L5 SST"
255 node_type_id=='485455285' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 16.185397833732893 1.2956492374823918 0.6485039815945022 100 485455285 i5Sst "L5 SST"
256 node_type_id=='486352114' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 5.984775308052571 0.6271548782532368 1.2036253385712887 100 486352114 i5Sst "L5 SST"
257 node_type_id=='490173806' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 7.317358855687776 1.0313352174955273 0.29656598024521763 100 490173806 i5Sst "L5 SST"
258 node_type_id=='491029832' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 7.519733451361162 1.0956414404723671 0.21544132568533603 100 491029832 i5Sst "L5 SST"
259 node_type_id=='491030723' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 6.749190916039861 0.977516780568942 1.1631534845742322 100 491030723 i5Sst "L5 SST"
260 node_type_id=='497560724' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 16.142012403952148 0.8854264307116427 1.0876665057177575 100 497560724 i5Sst "L5 SST"
261 node_type_id=='501730497' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 2.547812958879113 1.1814032333183913 0.4207304904451037 100 501730497 i5Sst "L5 SST"
262 node_type_id=='526785742' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 7.611203736674039 1.1422966462365771 1.0549142986414972 100 526785742 i5Sst "L5 SST"
263 node_type_id=='575637715' * lgn_to_sst.json 1.0 1.757218084128 ConstantMultiplier_BKG static_synapse True 8.05308759663478 0.5414727828437484 2.3987228381812375 100 575637715 i5Sst "L5 SST"
264 node_type_id=='466632464' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 4.362777231604448 0.8472234310867592 0.5862485140150006 100 466632464 e6Ntsr1 "L6 Exc"
265 node_type_id=='471789504' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 4.798512530427982 0.398733059800332 1.003192365136286 100 471789504 e6Ntsr1 "L6 Exc"
266 node_type_id=='471800189' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 10.422988073861562 0.6045724403024857 1.0946243826008515 100 471800189 e6Ntsr1 "L6 Exc"
267 node_type_id=='471819401' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 7.128472325486534 1.1728139095073513 0.3423123071872824 100 471819401 e6Ntsr1 "L6 Exc"
268 node_type_id=='485287944' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 7.200656988758647 1.036249104980095 0.4613919798116126 100 485287944 e6Ntsr1 "L6 Exc"
269 node_type_id=='485905411' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 6.262458447370039 0.5134572767800037 1.2925784684099402 100 485905411 e6Ntsr1 "L6 Exc"
270 node_type_id=='485938494' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 7.827543520827067 0.5064065390681394 0.8385933336706021 100 485938494 e6Ntsr1 "L6 Exc"
271 node_type_id=='488426904' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 8.522513385539161 0.6081366818247088 1.1875400946102321 100 488426904 e6Ntsr1 "L6 Exc"
272 node_type_id=='488430487' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 12.192967340967403 1.2003998799638549 0.551038465197611 100 488430487 e6Ntsr1 "L6 Exc"
273 node_type_id=='488432250' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 0.9184443772881562 0.9399068640105204 0.3453766016150769 100 488432250 e6Ntsr1 "L6 Exc"
274 node_type_id=='488448839' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 2.4152711844118295 0.5052731267655549 0.793134323258235 100 488448839 e6Ntsr1 "L6 Exc"
275 node_type_id=='488676149' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 3.8725187529208873 0.682763313306065 0.5820958205198679 100 488676149 e6Ntsr1 "L6 Exc"
276 node_type_id=='490259231' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 5.677963294635021 0.8360258828903163 0.6153174538301234 100 490259231 e6Ntsr1 "L6 Exc"
277 node_type_id=='490264167' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 4.869165956618037 0.9322536473540224 0.5719440905758002 100 490264167 e6Ntsr1 "L6 Exc"
278 node_type_id=='490485142' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 9.226731589585418 0.6956868008505801 1.1032692925633387 100 490485142 e6Ntsr1 "L6 Exc"
279 node_type_id=='490718897' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 9.73464154439481 0.4519571092007689 1.324808621774215 100 490718897 e6Ntsr1 "L6 Exc"
280 node_type_id=='501562903' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 8.042119938673068 0.6610401171953119 0.9636330765285814 100 501562903 e6Ntsr1 "L6 Exc"
281 node_type_id=='501566512' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 6.619008537146188 0.7166888703934388 1.332468225434738 100 501566512 e6Ntsr1 "L6 Exc"
282 node_type_id=='503286448' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 9.588730618372258 1.0813407866609939 0.5703463259173147 100 503286448 e6Ntsr1 "L6 Exc"
283 node_type_id=='503814817' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 8.351130033619985 1.1104866774228337 0.8354579338065842 100 503814817 e6Ntsr1 "L6 Exc"
284 node_type_id=='507914933' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 3.927019895613995 0.47308520869777315 0.7460479313531384 100 507914933 e6Ntsr1 "L6 Exc"
285 node_type_id=='508980706' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 12.443547356872385 1.3398139626164278 0.876243204078739 100 508980706 e6Ntsr1 "L6 Exc"
286 node_type_id=='539742766' * lgn_to_e6.json 1.0 6.552053732565 ConstantMultiplier_BKG static_synapse True 5.802063445367499 0.5694692523630873 1.365478464726058 100 539742766 e6Ntsr1 "L6 Exc"
287 node_type_id=='565880475' * lgn_to_vip.json 1.0 2.632469083272 ConstantMultiplier_BKG static_synapse True 3.939853137720727 0.4754232769999417 0.2857078816222511 100 565880475 i6Vip "L6 VIP"
288 node_type_id=='582917630' * lgn_to_vip.json 1.0 2.632469083272 ConstantMultiplier_BKG static_synapse True 5.264122352952792 0.3175964543366413 0.27019676956832 100 582917630 i6Vip "L6 VIP"
289 node_type_id=='585080288' * lgn_to_vip.json 1.0 2.632469083272 ConstantMultiplier_BKG static_synapse True 2.04710508442236 0.4349153234362778 0.15101853781869318 100 585080288 i6Vip "L6 VIP"
290 node_type_id=='592816620' * lgn_to_vip.json 1.0 2.632469083272 ConstantMultiplier_BKG static_synapse True 1.7740301557740175 0.23940485505755632 1.89835259266573 100 592816620 i6Vip "L6 VIP"
291 node_type_id=='471087830' * lgn_to_pv.json 1.0 1.9146744701200002e-20 ConstantMultiplier_BKG static_synapse True 18.71028637527199 0.3468038025257807 4.72243746808152 100 471087830 i6Pvalb "L6 PV"
292 node_type_id=='478058328' * lgn_to_pv.json 1.0 1.9146744701200002e-20 ConstantMultiplier_BKG static_synapse True 10.058760102046874 0.32456869005611544 4.40269822083326 100 478058328 i6Pvalb "L6 PV"
293 node_type_id=='571396942' * lgn_to_pv.json 1.0 1.9146744701200002e-20 ConstantMultiplier_BKG static_synapse True 16.009483851803502 0.49739996034858813 2.9727460314937892 100 571396942 i6Pvalb "L6 PV"
294 node_type_id=='581404810' * lgn_to_pv.json 1.0 1.9146744701200002e-20 ConstantMultiplier_BKG static_synapse True 9.249172725391464 0.47343937053547125 1.9203767708592128 100 581404810 i6Pvalb "L6 PV"
295 node_type_id=='473564515' * lgn_to_sst.json 1.0 3.15562589751 ConstantMultiplier_BKG static_synapse True 13.048623300701532 0.4871009863883834 1.4854562326184682 100 473564515 i6Sst "L6 SST"
296 node_type_id=='475512108' * lgn_to_sst.json 1.0 3.15562589751 ConstantMultiplier_BKG static_synapse True 20.27904042097609 0.295362684197928 2.9338195790995316 100 475512108 i6Sst "L6 SST"
297 node_type_id=='476104386' * lgn_to_sst.json 1.0 3.15562589751 ConstantMultiplier_BKG static_synapse True 12.042374425070097 0.6903104428670053 0.609047636102134 100 476104386 i6Sst "L6 SST"
298 node_type_id=='502382506' * lgn_to_sst.json 1.0 3.15562589751 ConstantMultiplier_BKG static_synapse True 8.730083987695002 0.6069350256487235 0.9563821242227359 100 502382506 i6Sst "L6 SST"
299 node_type_id=='534141324' * lgn_to_sst.json 1.0 3.15562589751 ConstantMultiplier_BKG static_synapse True 18.17307606795863 0.42535919410971756 4.1825444060705905 100 534141324 i6Sst "L6 SST"
300 node_type_id=='547325858' * lgn_to_sst.json 1.0 3.15562589751 ConstantMultiplier_BKG static_synapse True 8.433457619490158 0.7341180861687018 1.234281352520824 100 547325858 i6Sst "L6 SST"
