target_model_id,target_label,source_label,weight_max,delay,params_file,PSP_scale_factor,lognorm_shape,lognorm_scale,synphys_mean
486753754,e23Cux2,i23Sst,-1.36752136752148,1.13,sst_to_e23.json,0.13900000000001,0.488877462558857,0.401119365794708,0.450940885407281
489751692,e23Cux2,i23Sst,-1.15942028985503,1.13,sst_to_e23.json,0.1610000000000013,0.488877462558857,0.401119365794708,0.450940885407281
490376252,e23Cux2,i23Sst,-1.44144144144139,1.13,sst_to_e23.json,0.1189999999999997,0.488877462558857,0.401119365794708,0.450940885407281
505512874,e23Cux2,i23Sst,-2.00000000000004,1.13,sst_to_e23.json,0.0949999999999988,0.488877462558857,0.401119365794708,0.450940885407281
513510227,e23Cux2,i23Sst,-3.4782608695658,1.13,sst_to_e23.json,0.046999999999997,0.488877462558857,0.401119365794708,0.450940885407281
484509440,e23Cux2,i23Vip,-0.560747663551405,1.85,vip_to_e23.json,0.0600000000000022,0.434333247794826,0.368325747238462,0.404332283528817
486262299,e23Cux2,i23Vip,-1.42857142857137,1.85,vip_to_e23.json,0.0249999999999914,0.434333247794826,0.368325747238462,0.404332283528817
486753754,e23Cux2,i23Vip,-0.512820512820556,1.85,vip_to_e23.json,0.0730000000000075,0.434333247794826,0.368325747238462,0.404332283528817
489751692,e23Cux2,i23Vip,-0.434782608695636,1.85,vip_to_e23.json,0.0840000000000031,0.434333247794826,0.368325747238462,0.404332283528817
490376252,e23Cux2,i23Vip,-0.54054054054052,1.85,vip_to_e23.json,0.0630000000000023,0.434333247794826,0.368325747238462,0.404332283528817
505512874,e23Cux2,i23Vip,-0.750000000000016,1.85,vip_to_e23.json,0.0500000000000113,0.434333247794826,0.368325747238462,0.404332283528817
513510227,e23Cux2,i23Vip,-1.30434782608718,1.85,vip_to_e23.json,0.0250000000000056,0.434333247794826,0.368325747238462,0.404332283528817
484509440,e23Cux2,i4Pvalb,-4.11214953271031,0.9,pv_to_e23.json,0.0559999999999973,0.343184156911504,0.376398460275446,0.397478628122215
486262299,e23Cux2,i4Pvalb,-10.4761904761901,0.9,pv_to_e23.json,0.0229999999999961,0.343184156911504,0.376398460275446,0.397478628122215
486753754,e23Cux2,i4Pvalb,-3.76068376068408,0.9,pv_to_e23.json,0.0660000000000025,0.343184156911504,0.376398460275446,0.397478628122215
489751692,e23Cux2,i4Pvalb,-3.18840579710133,0.9,pv_to_e23.json,0.0769999999999981,0.343184156911504,0.376398460275446,0.397478628122215
490376252,e23Cux2,i4Pvalb,-3.96396396396381,0.9,pv_to_e23.json,0.0580000000000069,0.343184156911504,0.376398460275446,0.397478628122215
505512874,e23Cux2,i4Pvalb,-5.50000000000012,0.9,pv_to_e23.json,0.0450000000000017,0.343184156911504,0.376398460275446,0.397478628122215
513510227,e23Cux2,i4Pvalb,-9.56521739130596,0.9,pv_to_e23.json,0.0229999999999961,0.343184156911504,0.376398460275446,0.397478628122215
484509440,e23Cux2,i4Sst,-1.49532710280375,1.13,sst_to_e23.json,0.1129999999999995,0.488877462558857,0.401119365794708,0.450940885407281
486262299,e23Cux2,i4Sst,-3.80952380952367,1.13,sst_to_e23.json,0.0480000000000018,0.488877462558857,0.401119365794708,0.450940885407281
486753754,e23Cux2,i4Sst,-1.36752136752148,1.13,sst_to_e23.json,0.13900000000001,0.488877462558857,0.401119365794708,0.450940885407281
489751692,e23Cux2,i4Sst,-1.15942028985503,1.13,sst_to_e23.json,0.1610000000000013,0.488877462558857,0.401119365794708,0.450940885407281
490376252,e23Cux2,i4Sst,-1.44144144144139,1.13,sst_to_e23.json,0.1189999999999997,0.488877462558857,0.401119365794708,0.450940885407281
505512874,e23Cux2,i4Sst,-2.00000000000004,1.13,sst_to_e23.json,0.0949999999999988,0.488877462558857,0.401119365794708,0.450940885407281
513510227,e23Cux2,i4Sst,-3.4782608695658,1.13,sst_to_e23.json,0.046999999999997,0.488877462558857,0.401119365794708,0.450940885407281
484509440,e23Cux2,i4Vip,-0.560747663551405,1.85,vip_to_e23.json,0.0600000000000022,0.434333247794826,0.368325747238462,0.404332283528817
486262299,e23Cux2,i4Vip,-1.42857142857137,1.85,vip_to_e23.json,0.0249999999999914,0.434333247794826,0.368325747238462,0.404332283528817
486753754,e23Cux2,i4Vip,-0.512820512820556,1.85,vip_to_e23.json,0.0730000000000075,0.434333247794826,0.368325747238462,0.404332283528817
489751692,e23Cux2,i4Vip,-0.434782608695636,1.85,vip_to_e23.json,0.0840000000000031,0.434333247794826,0.368325747238462,0.404332283528817
490376252,e23Cux2,i4Vip,-0.54054054054052,1.85,vip_to_e23.json,0.0630000000000023,0.434333247794826,0.368325747238462,0.404332283528817
505512874,e23Cux2,i4Vip,-0.750000000000016,1.85,vip_to_e23.json,0.0500000000000113,0.434333247794826,0.368325747238462,0.404332283528817
513510227,e23Cux2,i4Vip,-1.30434782608718,1.85,vip_to_e23.json,0.0250000000000056,0.434333247794826,0.368325747238462,0.404332283528817
484509440,e23Cux2,i5Pvalb,-4.11214953271031,0.9,pv_to_e23.json,0.0559999999999973,0.343184156911504,0.376398460275446,0.397478628122215
486262299,e23Cux2,i5Pvalb,-10.4761904761901,0.9,pv_to_e23.json,0.0229999999999961,0.343184156911504,0.376398460275446,0.397478628122215
486753754,e23Cux2,i5Pvalb,-3.76068376068408,0.9,pv_to_e23.json,0.0660000000000025,0.343184156911504,0.376398460275446,0.397478628122215
489751692,e23Cux2,i5Pvalb,-3.18840579710133,0.9,pv_to_e23.json,0.0769999999999981,0.343184156911504,0.376398460275446,0.397478628122215
490376252,e23Cux2,i5Pvalb,-3.96396396396381,0.9,pv_to_e23.json,0.0580000000000069,0.343184156911504,0.376398460275446,0.397478628122215
505512874,e23Cux2,i5Pvalb,-5.50000000000012,0.9,pv_to_e23.json,0.0450000000000017,0.343184156911504,0.376398460275446,0.397478628122215
513510227,e23Cux2,i5Pvalb,-9.56521739130596,0.9,pv_to_e23.json,0.0229999999999961,0.343184156911504,0.376398460275446,0.397478628122215
484509440,e23Cux2,i5Sst,-1.49532710280375,1.13,sst_to_e23.json,0.1129999999999995,0.488877462558857,0.401119365794708,0.450940885407281
486262299,e23Cux2,i5Sst,-3.80952380952367,1.13,sst_to_e23.json,0.0480000000000018,0.488877462558857,0.401119365794708,0.450940885407281
486753754,e23Cux2,i5Sst,-1.36752136752148,1.13,sst_to_e23.json,0.13900000000001,0.488877462558857,0.401119365794708,0.450940885407281
489751692,e23Cux2,i5Sst,-1.15942028985503,1.13,sst_to_e23.json,0.1610000000000013,0.488877462558857,0.401119365794708,0.450940885407281
490376252,e23Cux2,i5Sst,-1.44144144144139,1.13,sst_to_e23.json,0.1189999999999997,0.488877462558857,0.401119365794708,0.450940885407281
505512874,e23Cux2,i5Sst,-2.00000000000004,1.13,sst_to_e23.json,0.0949999999999988,0.488877462558857,0.401119365794708,0.450940885407281
513510227,e23Cux2,i5Sst,-3.4782608695658,1.13,sst_to_e23.json,0.046999999999997,0.488877462558857,0.401119365794708,0.450940885407281
484509440,e23Cux2,i5Vip,-0.560747663551405,1.85,vip_to_e23.json,0.0600000000000022,0.434333247794826,0.368325747238462,0.404332283528817
486262299,e23Cux2,i5Vip,-1.42857142857137,1.85,vip_to_e23.json,0.0249999999999914,0.434333247794826,0.368325747238462,0.404332283528817
486753754,e23Cux2,i5Vip,-0.512820512820556,1.85,vip_to_e23.json,0.0730000000000075,0.434333247794826,0.368325747238462,0.404332283528817
489751692,e23Cux2,i5Vip,-0.434782608695636,1.85,vip_to_e23.json,0.0840000000000031,0.434333247794826,0.368325747238462,0.404332283528817
490376252,e23Cux2,i5Vip,-0.54054054054052,1.85,vip_to_e23.json,0.0630000000000023,0.434333247794826,0.368325747238462,0.404332283528817
505512874,e23Cux2,i5Vip,-0.750000000000016,1.85,vip_to_e23.json,0.0500000000000113,0.434333247794826,0.368325747238462,0.404332283528817
513510227,e23Cux2,i5Vip,-1.30434782608718,1.85,vip_to_e23.json,0.0250000000000056,0.434333247794826,0.368325747238462,0.404332283528817
484509440,e23Cux2,i6Pvalb,-4.11214953271031,0.9,pv_to_e23.json,0.0559999999999973,0.343184156911504,0.376398460275446,0.397478628122215
486262299,e23Cux2,i6Pvalb,-10.4761904761901,0.9,pv_to_e23.json,0.0229999999999961,0.343184156911504,0.376398460275446,0.397478628122215
486753754,e23Cux2,i6Pvalb,-3.76068376068408,0.9,pv_to_e23.json,0.0660000000000025,0.343184156911504,0.376398460275446,0.397478628122215
489751692,e23Cux2,i6Pvalb,-3.18840579710133,0.9,pv_to_e23.json,0.0769999999999981,0.343184156911504,0.376398460275446,0.397478628122215
490376252,e23Cux2,i6Pvalb,-3.96396396396381,0.9,pv_to_e23.json,0.0580000000000069,0.343184156911504,0.376398460275446,0.397478628122215
505512874,e23Cux2,i6Pvalb,-5.50000000000012,0.9,pv_to_e23.json,0.0450000000000017,0.343184156911504,0.376398460275446,0.397478628122215
513510227,e23Cux2,i6Pvalb,-9.56521739130596,0.9,pv_to_e23.json,0.0229999999999961,0.343184156911504,0.376398460275446,0.397478628122215
484509440,e23Cux2,i6Sst,-1.49532710280375,1.13,sst_to_e23.json,0.1129999999999995,0.488877462558857,0.401119365794708,0.450940885407281
486262299,e23Cux2,i6Sst,-3.80952380952367,1.13,sst_to_e23.json,0.0480000000000018,0.488877462558857,0.401119365794708,0.450940885407281
486753754,e23Cux2,i6Sst,-1.36752136752148,1.13,sst_to_e23.json,0.13900000000001,0.488877462558857,0.401119365794708,0.450940885407281
489751692,e23Cux2,i6Sst,-1.15942028985503,1.13,sst_to_e23.json,0.1610000000000013,0.488877462558857,0.401119365794708,0.450940885407281
490376252,e23Cux2,i6Sst,-1.44144144144139,1.13,sst_to_e23.json,0.1189999999999997,0.488877462558857,0.401119365794708,0.450940885407281
505512874,e23Cux2,i6Sst,-2.00000000000004,1.13,sst_to_e23.json,0.0949999999999988,0.488877462558857,0.401119365794708,0.450940885407281
513510227,e23Cux2,i6Sst,-3.4782608695658,1.13,sst_to_e23.json,0.046999999999997,0.488877462558857,0.401119365794708,0.450940885407281
354833767,e4Nr5a1,e23Cux2,1.25000000000014,1.78,e23_to_e4.json,0.0559999999999973,0.781140619091607,0.390889002620308,0.522461156232853
369697038,e4Nr5a1,e23Cux2,0.909090909090826,1.78,e23_to_e4.json,0.066999999999993,0.781140619091607,0.390889002620308,0.522461156232853
386049446,e4Nr5a1,e23Cux2,0.860215053763277,1.78,e23_to_e4.json,0.0689999999999884,0.781140619091607,0.390889002620308,0.522461156232853
397354239,e4Nr5a1,e23Cux2,1.12676056338031,1.78,e23_to_e4.json,0.0550000000000068,0.781140619091607,0.390889002620308,0.522461156232853
465924786,e4Nr5a1,e23Cux2,1.06666666666683,1.78,e23_to_e4.json,0.0609999999999928,0.781140619091607,0.390889002620308,0.522461156232853
469704261,e4Nr5a1,e23Cux2,1.4285714285715,1.78,e23_to_e4.json,0.0499999999999971,0.781140619091607,0.390889002620308,0.522461156232853
469734859,e4Nr5a1,e23Cux2,1.02564102564099,1.78,e23_to_e4.json,0.0649999999999977,0.781140619091607,0.390889002620308,0.522461156232853
475838754,e4Nr5a1,e23Cux2,1.53846153846134,1.78,e23_to_e4.json,0.046999999999997,0.781140619091607,0.390889002620308,0.522461156232853
478439166,e4Nr5a1,e23Cux2,0.733944954128476,1.78,e23_to_e4.json,0.0899999999999892,0.781140619091607,0.390889002620308,0.522461156232853
489754156,e4Nr5a1,e23Cux2,0.909090909090826,1.78,e23_to_e4.json,0.0780000000000029,0.781140619091607,0.390889002620308,0.522461156232853
502260112,e4Nr5a1,e23Cux2,1.23076923076927,1.78,e23_to_e4.json,0.0510000000000019,0.781140619091607,0.390889002620308,0.522461156232853
505808144,e4Nr5a1,e23Cux2,1.05263157894746,1.78,e23_to_e4.json,0.0609999999999928,0.781140619091607,0.390889002620308,0.522461156232853
517977609,e4Nr5a1,e23Cux2,1.01265822784818,1.78,e23_to_e4.json,0.0579999999999927,0.781140619091607,0.390889002620308,0.522461156232853
354833767,e4Nr5a1,e4Nr5a1,2.81250000000031,1.48,e4_to_e4.json,0.0580000000000069,0.6032438128954,0.373073793556046,0.455843660811979
369697038,e4Nr5a1,e4Nr5a1,2.04545454545436,1.48,e4_to_e4.json,0.0690000000000026,0.6032438128954,0.373073793556046,0.455843660811979
386049446,e4Nr5a1,e4Nr5a1,1.93548387096737,1.48,e4_to_e4.json,0.0719999999999885,0.6032438128954,0.373073793556046,0.455843660811979
397354239,e4Nr5a1,e4Nr5a1,2.53521126760571,1.48,e4_to_e4.json,0.0570000000000021,0.6032438128954,0.373073793556046,0.455843660811979
465924786,e4Nr5a1,e4Nr5a1,2.40000000000036,1.48,e4_to_e4.json,0.0630000000000023,0.6032438128954,0.373073793556046,0.455843660811979
469704261,e4Nr5a1,e4Nr5a1,3.21428571428586,1.48,e4_to_e4.json,0.0509999999999877,0.6032438128954,0.373073793556046,0.455843660811979
469734859,e4Nr5a1,e4Nr5a1,2.30769230769222,1.48,e4_to_e4.json,0.0670000000000072,0.6032438128954,0.373073793556046,0.455843660811979
475838754,e4Nr5a1,e4Nr5a1,3.46153846153801,1.48,e4_to_e4.json,0.0480000000000018,0.6032438128954,0.373073793556046,0.455843660811979
478439166,e4Nr5a1,e4Nr5a1,1.65137614678907,1.48,e4_to_e4.json,0.0929999999999893,0.6032438128954,0.373073793556046,0.455843660811979
489754156,e4Nr5a1,e4Nr5a1,2.04545454545436,1.48,e4_to_e4.json,0.081000000000003,0.6032438128954,0.373073793556046,0.455843660811979
502260112,e4Nr5a1,e4Nr5a1,2.76923076923087,1.48,e4_to_e4.json,0.0519999999999925,0.6032438128954,0.373073793556046,0.455843660811979
505808144,e4Nr5a1,e4Nr5a1,2.36842105263178,1.48,e4_to_e4.json,0.0629999999999881,0.6032438128954,0.373073793556046,0.455843660811979
517977609,e4Nr5a1,e4Nr5a1,2.27848101265841,1.48,e4_to_e4.json,0.0600000000000022,0.6032438128954,0.373073793556046,0.455843660811979
354833767,e4Nr5a1,e4other,2.81250000000031,1.48,e4_to_e4.json,0.0580000000000069,0.6032438128954,0.373073793556046,0.455843660811979
369697038,e4Nr5a1,e4other,2.04545454545436,1.48,e4_to_e4.json,0.0690000000000026,0.6032438128954,0.373073793556046,0.455843660811979
386049446,e4Nr5a1,e4other,1.93548387096737,1.48,e4_to_e4.json,0.0719999999999885,0.6032438128954,0.373073793556046,0.455843660811979
397354239,e4Nr5a1,e4other,2.53521126760571,1.48,e4_to_e4.json,0.0570000000000021,0.6032438128954,0.373073793556046,0.455843660811979
465924786,e4Nr5a1,e4other,2.40000000000036,1.48,e4_to_e4.json,0.0630000000000023,0.6032438128954,0.373073793556046,0.455843660811979
469704261,e4Nr5a1,e4other,3.21428571428586,1.48,e4_to_e4.json,0.0509999999999877,0.6032438128954,0.373073793556046,0.455843660811979
469734859,e4Nr5a1,e4other,2.30769230769222,1.48,e4_to_e4.json,0.0670000000000072,0.6032438128954,0.373073793556046,0.455843660811979
475838754,e4Nr5a1,e4other,3.46153846153801,1.48,e4_to_e4.json,0.0480000000000018,0.6032438128954,0.373073793556046,0.455843660811979
478439166,e4Nr5a1,e4other,1.65137614678907,1.48,e4_to_e4.json,0.0929999999999893,0.6032438128954,0.373073793556046,0.455843660811979
489754156,e4Nr5a1,e4other,2.04545454545436,1.48,e4_to_e4.json,0.081000000000003,0.6032438128954,0.373073793556046,0.455843660811979
502260112,e4Nr5a1,e4other,2.76923076923087,1.48,e4_to_e4.json,0.0519999999999925,0.6032438128954,0.373073793556046,0.455843660811979
505808144,e4Nr5a1,e4other,2.36842105263178,1.48,e4_to_e4.json,0.0629999999999881,0.6032438128954,0.373073793556046,0.455843660811979
517977609,e4Nr5a1,e4other,2.27848101265841,1.48,e4_to_e4.json,0.0600000000000022,0.6032438128954,0.373073793556046,0.455843660811979
354833767,e4Nr5a1,e4Rorb,2.81250000000031,1.48,e4_to_e4.json,0.0580000000000069,0.6032438128954,0.373073793556046,0.455843660811979
369697038,e4Nr5a1,e4Rorb,2.04545454545436,1.48,e4_to_e4.json,0.0690000000000026,0.6032438128954,0.373073793556046,0.455843660811979
386049446,e4Nr5a1,e4Rorb,1.93548387096737,1.48,e4_to_e4.json,0.0719999999999885,0.6032438128954,0.373073793556046,0.455843660811979
397354239,e4Nr5a1,e4Rorb,2.53521126760571,1.48,e4_to_e4.json,0.0570000000000021,0.6032438128954,0.373073793556046,0.455843660811979
465924786,e4Nr5a1,e4Rorb,2.40000000000036,1.48,e4_to_e4.json,0.0630000000000023,0.6032438128954,0.373073793556046,0.455843660811979
469704261,e4Nr5a1,e4Rorb,3.21428571428586,1.48,e4_to_e4.json,0.0509999999999877,0.6032438128954,0.373073793556046,0.455843660811979
469734859,e4Nr5a1,e4Rorb,2.30769230769222,1.48,e4_to_e4.json,0.0670000000000072,0.6032438128954,0.373073793556046,0.455843660811979
475838754,e4Nr5a1,e4Rorb,3.46153846153801,1.48,e4_to_e4.json,0.0480000000000018,0.6032438128954,0.373073793556046,0.455843660811979
478439166,e4Nr5a1,e4Rorb,1.65137614678907,1.48,e4_to_e4.json,0.0929999999999893,0.6032438128954,0.373073793556046,0.455843660811979
